"","happy","hapmar","health","finalter","satfin","income16","new_income_range"
"2998","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"2999","Pretty happy","PRETTY HAPPY","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3000","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3001","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$25000 TO 29999","20 000 to 39 999"
"3002","Pretty happy",".i:  Inapplicable","Excellent","Stayed same","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"3003","Very happy","VERY HAPPY","Poor","Better","Not satisfied at all","$7 000 TO 7 999","0 to 9 999"
"3004","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$35000 TO 39999","20 000 to 39 999"
"3005","Very happy","VERY HAPPY","Fair","Stayed same","Not satisfied at all","$40000 TO 49999","40 000 to 89 999"
"3006","Very happy","PRETTY HAPPY","Excellent","Worse","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3007","Pretty happy","VERY HAPPY","Good","Stayed same","Not satisfied at all","$15000 TO 17499","10 000 to 19 999"
"3008","Not too happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"3009","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"3010","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$50000 TO 59999","40 000 to 89 999"
"3011","Not too happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3012","Pretty happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"3013","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3014","Pretty happy","VERY HAPPY","Good","Worse","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"3015","Pretty happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3016","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3017","Not too happy",".i:  Inapplicable","Fair","Better","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"3018","Not too happy","NOT TOO HAPPY","Good","Better","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"3019","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3020","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$35000 TO 39999","20 000 to 39 999"
"3021","Not too happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3022","Not too happy",".i:  Inapplicable","Excellent","Stayed same","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"3023","Pretty happy","PRETTY HAPPY","Good","Stayed same","Not satisfied at all","$40000 TO 49999","40 000 to 89 999"
"3024","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3025","Not too happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","UNDER $1 000","0 to 9 999"
"3026","Pretty happy","PRETTY HAPPY","Fair","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3027","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3028","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$10000 TO 12499","10 000 to 19 999"
"3029","Not too happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"3030","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3031","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"3032","Pretty happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$20000 TO 22499","20 000 to 39 999"
"3033","Not too happy",".i:  Inapplicable","Excellent","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"3034","Pretty happy",".i:  Inapplicable","Fair","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3035","Pretty happy",".i:  Inapplicable","Fair","Stayed same","Pretty well satisfied","$25000 TO 29999","20 000 to 39 999"
"3036","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$30000 TO 34999","20 000 to 39 999"
"3037","Pretty happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"3038","Not too happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"3039","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3040","Pretty happy",".i:  Inapplicable","Good","Stayed same","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"3041","Not too happy","VERY HAPPY","Fair","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3042","Pretty happy",".i:  Inapplicable","Excellent","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"3043","Not too happy",".i:  Inapplicable","Poor","Worse","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"3044","Pretty happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"3045","Not too happy","NOT TOO HAPPY","Fair","Worse","Not satisfied at all","$20000 TO 22499","20 000 to 39 999"
"3046","Very happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$8 000 TO 9 999","0 to 9 999"
"3047","Pretty happy",".i:  Inapplicable","Excellent","Worse","Not satisfied at all","$75000 TO $89999","40 000 to 89 999"
"3048","Pretty happy","VERY HAPPY","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3049","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$110000 TO $129999","90 000 to 170 000"
"3050","Not too happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3051","Not too happy",".i:  Inapplicable","Fair","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3052","Pretty happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"3053","Pretty happy","PRETTY HAPPY","Excellent","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3054","Not too happy","VERY HAPPY","Good","Stayed same","Not satisfied at all","$170000 OR OVER","90 000 to 170 000"
"3055","Pretty happy","PRETTY HAPPY","Good","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"3056","Pretty happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3057","Very happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3058","Very happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"3059","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$35000 TO 39999","20 000 to 39 999"
"3060","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3061","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$1 000 TO 2 999","0 to 9 999"
"3062","Pretty happy","PRETTY HAPPY","Fair","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3063","Pretty happy","PRETTY HAPPY","Good","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3064","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3065","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3066","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$25000 TO 29999","20 000 to 39 999"
"3067","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$30000 TO 34999","20 000 to 39 999"
"3068","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3069","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"3070","Very happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"3071","Pretty happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"3072","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$60000 TO 74999","40 000 to 89 999"
"3073","Not too happy",".i:  Inapplicable","Excellent","Worse","More or less satisfied","$10000 TO 12499","10 000 to 19 999"
"3074","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3075","Not too happy",".i:  Inapplicable","Excellent","Worse","Pretty well satisfied","$1 000 TO 2 999","0 to 9 999"
"3076","Pretty happy","VERY HAPPY","Good","Worse","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3077","Pretty happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3078","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$22500 TO 24999","20 000 to 39 999"
"3079","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$1 000 TO 2 999","0 to 9 999"
"3080","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"3081","Not too happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$20000 TO 22499","20 000 to 39 999"
"3082","Pretty happy","PRETTY HAPPY","Fair","Stayed same","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"3083","Pretty happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"3084","Pretty happy",".i:  Inapplicable","Fair","Stayed same","More or less satisfied","$17500 TO 19999","10 000 to 19 999"
"3085","Not too happy",".i:  Inapplicable","Fair","Worse","Not satisfied at all","$25000 TO 29999","20 000 to 39 999"
"3086","Not too happy",".i:  Inapplicable","Fair","Stayed same","Not satisfied at all","$10000 TO 12499","10 000 to 19 999"
"3087","Very happy","VERY HAPPY","Good","Better","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"3088","Pretty happy","VERY HAPPY","Excellent","Stayed same","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3089","Very happy","VERY HAPPY","Excellent","Better","Not satisfied at all","$170000 OR OVER","90 000 to 170 000"
"3090","Not too happy",".i:  Inapplicable","Fair","Stayed same","Pretty well satisfied","$8 000 TO 9 999","0 to 9 999"
"3091","Pretty happy",".i:  Inapplicable","Fair","Worse","More or less satisfied","$12500 TO 14999","10 000 to 19 999"
"3092","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3093","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"3094","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","More or less satisfied","$60000 TO 74999","40 000 to 89 999"
"3095","Pretty happy","VERY HAPPY","Excellent","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3096","Not too happy","VERY HAPPY","Good","Stayed same","Not satisfied at all","$90000 TO $109999","90 000 to 170 000"
"3097","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"3098","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$12500 TO 14999","10 000 to 19 999"
"3099","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3100","Pretty happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$15000 TO 17499","10 000 to 19 999"
"3101","Not too happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$15000 TO 17499","10 000 to 19 999"
"3102","Very happy","PRETTY HAPPY","Excellent","Stayed same","More or less satisfied","$30000 TO 34999","20 000 to 39 999"
"3103","Pretty happy",".i:  Inapplicable","Good","Stayed same","More or less satisfied","$25000 TO 29999","20 000 to 39 999"
"3104","Pretty happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"3105","Pretty happy","PRETTY HAPPY","Good","Stayed same","More or less satisfied","$50000 TO 59999","40 000 to 89 999"
"3106","Pretty happy","VERY HAPPY","Good","Better","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3107","Pretty happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$110000 TO $129999","90 000 to 170 000"
"3108","Very happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$150000 TO $169999","90 000 to 170 000"
"3109","Very happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$150000 TO $169999","90 000 to 170 000"
"3110","Pretty happy","VERY HAPPY","Excellent","Worse","Not satisfied at all","$110000 TO $129999","90 000 to 170 000"
"3111","Not too happy",".i:  Inapplicable","Good","Better","Not satisfied at all","$22500 TO 24999","20 000 to 39 999"
"3112","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$40000 TO 49999","40 000 to 89 999"
"3113","Very happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$75000 TO $89999","40 000 to 89 999"
"3114","Not too happy","NOT TOO HAPPY","Good","Worse","More or less satisfied","$22500 TO 24999","20 000 to 39 999"
"3115","Very happy","VERY HAPPY","Good","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3116","Very happy","VERY HAPPY","Good","Stayed same","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3117","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","Not satisfied at all","$50000 TO 59999","40 000 to 89 999"
"3118","Pretty happy",".i:  Inapplicable","Excellent","Better","More or less satisfied","$1 000 TO 2 999","0 to 9 999"
"3119","Not too happy",".i:  Inapplicable","Good","Better","Pretty well satisfied","$130000 TO $149999","90 000 to 170 000"
"3120","Very happy","VERY HAPPY","Excellent","Better","More or less satisfied","$170000 OR OVER","90 000 to 170 000"
"3121","Very happy","VERY HAPPY","Excellent","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3122","Not too happy","NOT TOO HAPPY","Good","Worse","More or less satisfied","$25000 TO 29999","20 000 to 39 999"
"3123","Pretty happy",".i:  Inapplicable","Good","Worse","Not satisfied at all","$1 000 TO 2 999","0 to 9 999"
"3124","Pretty happy",".i:  Inapplicable","Good","Stayed same","Pretty well satisfied","$35000 TO 39999","20 000 to 39 999"
"3125","Pretty happy","VERY HAPPY","Excellent","Better","Pretty well satisfied","$60000 TO 74999","40 000 to 89 999"
"3126","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$75000 TO $89999","40 000 to 89 999"
"3127","Pretty happy",".i:  Inapplicable","Fair","Better","Not satisfied at all","UNDER $1 000","0 to 9 999"
"3128","Pretty happy","VERY HAPPY","Fair","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3129","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3130","Not too happy",".i:  Inapplicable","Fair","Better","Pretty well satisfied","$40000 TO 49999","40 000 to 89 999"
"3131","Pretty happy","VERY HAPPY","Excellent","Better","More or less satisfied","$90000 TO $109999","90 000 to 170 000"
"3132","Pretty happy",".i:  Inapplicable","Good","Better","More or less satisfied","$12500 TO 14999","10 000 to 19 999"
"3133","Very happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$170000 OR OVER","90 000 to 170 000"
"3134","Pretty happy","VERY HAPPY","Excellent","Better","Not satisfied at all","$60000 TO 74999","40 000 to 89 999"
"3135","Not too happy",".i:  Inapplicable","Fair","Better","Not satisfied at all","UNDER $1 000","0 to 9 999"
"3136","Pretty happy","PRETTY HAPPY","Excellent","Stayed same","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
"3137","Very happy","VERY HAPPY","Good","Stayed same","Pretty well satisfied","$90000 TO $109999","90 000 to 170 000"
